Committee on Housing and Real Estate,10/17/11 0:00,"Mell, Richard F.",0,2
Committee on Housing and Real Estate,11/8/11 0:00,"Mell, Richard F.",0,2
Committee on Housing and Real Estate,1/10/12 0:00,"Mell, Richard F.",0,3
Committee on Housing and Real Estate,2/8/12 0:00,"Mell, Richard F.",0,3
Committee on Housing and Real Estate,3/6/12 0:00,"Mell, Richard F.",0,3
Committee on Housing and Real Estate,4/10/12 0:00,"Mell, Richard F.",0,3
Committee on Housing and Real Estate,5/3/12 0:00,"Mell, Richard F.",0,3
Committee on Housing and Real Estate,6/19/12 0:00,"Mell, Richard F.",0,3
Committee on Housing and Real Estate,7/18/12 0:00,"Mell, Richard F.",0,4
Committee on Housing and Real Estate,8/29/12 0:00,"Mell, Richard F.",0,4
Committee on Housing and Real Estate,9/25/12 0:00,"Mell, Richard F.",0,4
Committee on Housing and Real Estate,11/13/12 0:00,"Mell, Richard F.",0,4
Committee on Housing and Real Estate,1/8/13 0:00,"Mell, Richard F.",0,5
Committee on Housing and Real Estate,2/6/13 0:00,"Mell, Richard F.",0,5
Committee on Housing and Real Estate,3/25/13 0:00,"Mell, Richard F.",0,5
Committee on Housing and Real Estate,7/16/13 0:00,"Mell, Richard F.",0,6
Committee on Human Relations,10/3/11 0:00,"Mell, Richard F.",0,2
Committee on Human Relations,1/12/12 0:00,"Mell, Richard F.",0,3
Committee on Human Relations,2/16/12 0:00,"Mell, Richard F.",0,3
Committee on Human Relations,3/6/12 0:00,"Mell, Richard F.",0,3
Committee on Human Relations,3/19/12 0:00,"Mell, Richard F.",0,3
Committee on Human Relations,5/29/12 0:00,"Mell, Richard F.",0,3
Committee on Human Relations,9/10/12 0:00,"Mell, Richard F.",0,4
Committee on Human Relations,11/14/12 0:00,"Mell, Richard F.",0,4
Committee on Human Relations,1/14/13 0:00,"Mell, Richard F.",0,5
Committee on Human Relations,5/7/13 0:00,"Mell, Richard F.",0,5
Committee on Pedestrian and Traffic Safety,10/3/11 0:00,"Mell, Richard F.",0,2
Committee on Pedestrian and Traffic Safety,10/31/11 0:00,"Mell, Richard F.",0,2
Committee on Pedestrian and Traffic Safety,11/15/11 0:00,"Mell, Richard F.",0,2
Committee on Pedestrian and Traffic Safety,12/12/11 0:00,"Mell, Richard F.",0,2
Committee on Pedestrian and Traffic Safety,1/12/12 0:00,"Mell, Richard F.",0,3
Committee on Pedestrian and Traffic Safety,2/9/12 0:00,"Mell, Richard F.",0,3
Committee on Pedestrian and Traffic Safety,4/13/12 0:00,"Mell, Richard F.",0,3
Committee on Pedestrian and Traffic Safety,6/4/12 0:00,"Mell, Richard F.",0,3
Committee on Pedestrian and Traffic Safety,6/25/12 0:00,"Mell, Richard F.",0,3
Committee on Pedestrian and Traffic Safety,7/23/12 0:00,"Mell, Richard F.",0,4
Committee on Pedestrian and Traffic Safety,9/11/12 0:00,"Mell, Richard F.",0,4
Committee on Pedestrian and Traffic Safety,10/2/12 0:00,"Mell, Richard F.",0,4
Committee on Workforce Development and Audit,4/11/12 0:00,"Mell, Richard F.",0,3
Committee on Workforce Development and Audit,6/20/12 0:00,"Mell, Richard F.",0,3
Committee on Workforce Development and Audit,9/11/12 0:00,"Mell, Richard F.",0,4
Committee on Workforce Development and Audit,10/29/12 0:00,"Mell, Richard F.",0,4
Committee on Workforce Development and Audit,11/7/12 0:00,"Mell, Richard F.",0,4
Committee on Workforce Development and Audit,5/29/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",7/12/11 0:00,"Mell, Richard F.",0,2
"Committee on Zoning, Landmarks and Building Standards",10/18/11 0:00,"Mell, Richard F.",0,2
"Committee on Zoning, Landmarks and Building Standards",11/1/11 0:00,"Mell, Richard F.",0,2
"Committee on Zoning, Landmarks and Building Standards",11/15/11 0:00,"Mell, Richard F.",0,2
"Committee on Zoning, Landmarks and Building Standards",12/13/11 0:00,"Mell, Richard F.",0,2
"Committee on Zoning, Landmarks and Building Standards",12/22/11 0:00,"Mell, Richard F.",0,2
"Committee on Zoning, Landmarks and Building Standards",2/23/12 0:00,"Mell, Richard F.",0,3
"Committee on Zoning, Landmarks and Building Standards",3/1/12 0:00,"Mell, Richard F.",0,3
"Committee on Zoning, Landmarks and Building Standards",3/22/12 0:00,"Mell, Richard F.",0,3
"Committee on Zoning, Landmarks and Building Standards",4/26/12 0:00,"Mell, Richard F.",0,3
"Committee on Zoning, Landmarks and Building Standards",6/5/12 0:00,"Mell, Richard F.",0,3
"Committee on Zoning, Landmarks and Building Standards",6/25/12 0:00,"Mell, Richard F.",0,3
"Committee on Zoning, Landmarks and Building Standards",7/23/12 0:00,"Mell, Richard F.",0,4
"Committee on Zoning, Landmarks and Building Standards",8/23/12 0:00,"Mell, Richard F.",0,4
"Committee on Zoning, Landmarks and Building Standards",9/11/12 0:00,"Mell, Richard F.",0,4
"Committee on Zoning, Landmarks and Building Standards",9/27/12 0:00,"Mell, Richard F.",0,4
"Committee on Zoning, Landmarks and Building Standards",11/29/12 0:00,"Mell, Richard F.",0,4
"Committee on Zoning, Landmarks and Building Standards",12/3/12 0:00,"Mell, Richard F.",0,4
"Committee on Zoning, Landmarks and Building Standards",2/26/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",3/26/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",4/30/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",5/15/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",6/3/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",6/11/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",6/25/13 0:00,"Mell, Richard F.",0,5
"Committee on Zoning, Landmarks and Building Standards",7/23/13 0:00,"Mell, Richard F.",0,6
Committee on License and Consumer Protection,4/12/16 0:00,"Napolitano, Anthony V.",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"Napolitano, Anthony V.",1,11
"Committee on Committees, Rules and Ethics",6/27/12 0:00,"O'Shea, Matthew J.",0,3
"Committee on Committees, Rules and Ethics",5/7/12 0:00,"Osterman, Harry",0,3
"Committee on Committees, Rules and Ethics",6/27/12 0:00,"Osterman, Harry",0,3
Committee on Transportation and Public Way,6/6/11 0:00,"Quinn, Marty",0,1
Committee on Transportation and Public Way,4/10/12 0:00,"Reboyras, Ariel",0,3
Committee on Transportation and Public Way,5/31/12 0:00,"Reboyras, Ariel",0,3
Committee on Transportation and Public Way,6/20/12 0:00,"Reboyras, Ariel",0,3
Committee on Transportation and Public Way,9/5/12 0:00,"Reboyras, Ariel",0,4
Committee on Workforce Development and Audit,6/7/11 0:00,"Solis, Daniel",0,1
"Committee on Committees, Rules and Ethics",5/7/12 0:00,"Sposato, Nicholas",0,3
"Committee on Committees, Rules and Ethics",6/27/12 0:00,"Sposato, Nicholas",0,3
Committee on Housing and Real Estate,9/27/11 0:00,"Waguespack, Scott",0,2
Committee on Housing and Real Estate,9/27/11 0:00,"Waguespack, Scott",0,2
Committee on Housing and Real Estate,11/8/11 0:00,"Waguespack, Scott",0,2
Committee on Housing and Real Estate,12/6/11 0:00,"Waguespack, Scott",0,2
Committee on Housing and Real Estate,3/6/12 0:00,"Waguespack, Scott",0,3
Committee on Housing and Real Estate,4/10/12 0:00,"Waguespack, Scott",0,3
Committee on Housing and Real Estate,5/3/12 0:00,"Waguespack, Scott",0,3
Committee on Housing and Real Estate,6/13/12 0:00,"Waguespack, Scott",0,3
Committee on Housing and Real Estate,6/19/12 0:00,"Waguespack, Scott",0,3
Committee on Housing and Real Estate,8/29/12 0:00,"Waguespack, Scott",0,4
Committee on Housing and Real Estate,2/6/13 0:00,"Waguespack, Scott",0,5
Committee on Housing and Real Estate,3/25/13 0:00,"Waguespack, Scott",0,5
Committee on Housing and Real Estate,5/30/13 0:00,"Waguespack, Scott",0,5
Committee on Housing and Real Estate,11/5/13 0:00,"Waguespack, Scott",0,6
Committee on Housing and Real Estate,1/8/14 0:00,"Waguespack, Scott",0,7
Committee on Housing and Real Estate,4/23/14 0:00,"Waguespack, Scott",0,7
Committee on Housing and Real Estate,5/21/14 0:00,"Waguespack, Scott",0,7
Committee on Housing and Real Estate,9/3/14 0:00,"Waguespack, Scott",0,8
